gvkey,iid,datadate,tic,cshtrm,prccm,trt1m,cmth,cshom,cyear,gind,gsector
004608,01,2015-04-30,FSS,6526861.0000,15.7200,-0.4433,4,62736000,2015,201060,20
004608,01,2015-05-31,FSS,6994590.0000,14.8800,-4.9618,5,62525000,2015,201060,20
004608,01,2015-06-30,FSS,6254863.0000,14.9100,0.2016,6,62525000,2015,201060,20
004608,01,2015-07-31,FSS,7534643.0000,14.9600,0.3353,7,62503000,2015,201060,20
004608,01,2015-08-31,FSS,6239490.0000,14.1500,-5.0134,8,62503000,2015,201060,20
004608,01,2015-09-30,FSS,5692610.0000,13.7100,-3.1095,9,62503000,2015,201060,20
004608,01,2015-10-31,FSS,4779124.0000,15.0600,9.8468,10,62503000,2015,201060,20
004608,01,2015-11-30,FSS,4740916.0000,16.8600,12.4170,11,62149000,2015,201060,20
004608,01,2015-12-31,FSS,4316747.0000,15.8500,-5.9905,12,62149000,2015,201060,20
004608,01,2016-01-31,FSS,3765720.0000,14.7900,-6.6877,1,62149000,2016,201060,20
004608,01,2016-02-29,FSS,4935391.0000,11.8600,-19.3374,2,62149000,2016,201060,20
004608,01,2016-03-31,FSS,9542162.0000,13.2600,11.8044,3,62426000,2016,201060,20
004608,01,2016-04-30,FSS,5224928.0000,13.6900,3.2428,4,62426000,2016,201060,20
004608,01,2016-05-31,FSS,7214516.0000,13.0100,-4.4558,5,60461000,2016,201060,20
004608,01,2016-06-30,FSS,7598264.0000,12.8800,-0.9992,6,60461000,2016,201060,20
004608,01,2016-07-31,FSS,3798561.0000,13.1500,2.0963,7,59933000,2016,201060,20
004608,01,2016-08-31,FSS,8249428.0000,13.1100,0.2281,8,59933000,2016,201060,20
004608,01,2016-09-30,FSS,5892569.0000,13.2600,1.1442,9,59933000,2016,201060,20
004608,01,2016-10-31,FSS,5456065.0000,12.2800,-7.3906,10,59933000,2016,201060,20
004608,01,2016-11-30,FSS,9565964.0000,15.8000,29.2345,11,59905000,2016,201060,20
004608,01,2016-12-31,FSS,6278793.0000,15.6100,-1.2025,12,59905000,2016,201060,20
004608,01,2017-01-31,FSS,4248165.0000,15.5400,-0.4484,1,59905000,2017,201060,20
004608,01,2017-02-28,FSS,4943885.0000,14.8800,-4.2471,2,59905000,2017,201060,20
004608,01,2017-03-31,FSS,5085475.0000,13.8100,-6.7204,3,59721000,2017,201060,20
004608,01,2017-04-30,FSS,4963870.0000,15.6100,13.0340,4,59787000,2017,201060,20
004608,01,2017-05-31,FSS,4882406.0000,15.6800,0.8969,5,59787000,2017,201060,20
004608,01,2017-06-30,FSS,6740275.0000,17.3600,10.7143,6,59787000,2017,201060,20
004608,01,2017-07-31,FSS,4929064.0000,18.5000,6.5668,7,59787000,2017,201060,20
004608,01,2017-08-31,FSS,7199011.0000,18.6900,1.4054,8,59948000,2017,201060,20
004608,01,2017-09-30,FSS,6288612.0000,21.2800,13.8577,9,59948000,2017,201060,20
004608,01,2017-10-31,FSS,4452719.0000,21.3500,0.3289,10,59948000,2017,201060,20
004608,01,2017-11-30,FSS,6279712.0000,21.5000,1.0304,11,59984000,2017,201060,20
004608,01,2017-12-31,FSS,4416063.0000,20.0900,-6.5581,12,59984000,2017,201060,20
004608,01,2018-01-31,FSS,4896910.0000,20.3400,1.2444,1,59984000,2018,201060,20
004608,01,2018-02-28,FSS,6523106.0000,21.3900,5.1622,2,59984000,2018,201060,20
004608,01,2018-03-31,FSS,5766704.0000,22.0200,3.2726,3,60002000,2018,201060,20
004608,01,2018-04-30,FSS,6639169.0000,21.6600,-1.6349,4,60002000,2018,201060,20
004608,01,2018-05-31,FSS,6031986.0000,23.8900,10.6648,5,60004000,2018,201060,20
004608,01,2018-06-30,FSS,5794344.0000,23.2900,-2.5115,6,60004000,2018,201060,20
004608,01,2018-07-31,FSS,3699387.0000,23.7500,1.9751,7,60004000,2018,201060,20
004608,01,2018-08-31,FSS,7144592.0000,26.0300,9.9368,8,60200000,2018,201060,20
004608,01,2018-09-30,FSS,4325781.0000,26.7800,2.8813,9,60200000,2018,201060,20
004608,01,2018-10-31,FSS,5844083.0000,21.9900,-17.8865,10,60200000,2018,201060,20
004608,01,2018-11-30,FSS,7124454.0000,23.4600,7.0487,11,60242000,2018,201060,20
004608,01,2018-12-31,FSS,5858670.0000,19.9000,-15.1748,12,60242000,2018,201060,20
004608,01,2019-01-31,FSS,5400291.0000,21.9800,10.4523,1,60242000,2019,201060,20
004608,01,2019-02-28,FSS,5271244.0000,24.5800,11.8289,2,60242000,2019,201060,20
004608,01,2019-03-31,FSS,7289288.0000,25.9900,6.0618,3,60254000,2019,201060,20
004608,01,2019-04-30,FSS,4979612.0000,28.7700,10.6964,4,60254000,2019,201060,20
004608,01,2019-05-31,FSS,6618865.0000,23.8900,-16.6840,5,60288000,2019,201060,20
004608,01,2019-06-30,FSS,5113655.0000,26.7500,11.9715,6,60288000,2019,201060,20
004608,01,2019-07-31,FSS,6173777.0000,31.1500,16.4486,7,60355000,2019,201060,20
004608,01,2019-08-31,FSS,7436845.0000,29.7100,-4.3660,8,60355000,2019,201060,20
004608,01,2019-09-30,FSS,9658239.0000,32.7400,10.1986,9,60355000,2019,201060,20
004608,01,2019-10-31,FSS,9951486.0000,32.4400,-0.9163,10,60355000,2019,201060,20
004608,01,2019-11-30,FSS,7278847.0000,32.9400,1.7879,11,60508000,2019,201060,20
004608,01,2019-12-31,FSS,7412463.0000,32.2500,-2.0947,12,60508000,2019,201060,20
004608,01,2020-01-31,FSS,6417075.0000,32.1600,-0.2791,1,60508000,2020,201060,20
004608,01,2020-02-29,FSS,7257644.0000,29.0000,-9.8259,2,60583000,2020,201060,20
004608,01,2020-03-31,FSS,14787255.0000,27.2800,-5.6552,3,60720000,2020,201060,20
004608,01,2020-04-30,FSS,7683918.0000,26.9300,-1.2830,4,60243000,2020,201060,20
004608,01,2020-05-31,FSS,8279383.0000,29.1400,8.5035,5,60243000,2020,201060,20
004608,01,2020-06-30,FSS,7464033.0000,29.7300,2.0247,6,60243000,2020,201060,20
004608,01,2020-07-31,FSS,6142113.0000,30.9100,3.9691,7,60423000,2020,201060,20
004608,01,2020-08-31,FSS,5120895.0000,32.1200,4.1734,8,60423000,2020,201060,20
004608,01,2020-09-30,FSS,7494258.0000,29.2500,-8.9352,9,60423000,2020,201060,20
004608,01,2020-10-31,FSS,5168820.0000,28.6800,-1.9487,10,60523000,2020,201060,20
004608,01,2020-11-30,FSS,5686826.0000,31.0300,8.4728,11,60523000,2020,201060,20
004608,01,2020-12-31,FSS,6615218.0000,33.1700,6.8966,12,60523000,2020,201060,20
004608,01,2021-01-31,FSS,4964829.0000,32.6900,-1.4471,1,60523000,2021,201060,20
004608,01,2021-02-28,FSS,4356607.0000,36.4100,11.3796,2,60538000,2021,201060,20
004608,01,2021-03-31,FSS,6612536.0000,38.3000,5.4381,3,60538000,2021,201060,20
004608,01,2021-04-30,FSS,5362585.0000,41.4300,8.1723,4,60538000,2021,201060,20
004608,01,2021-05-31,FSS,4423149.0000,42.4800,2.7516,5,60538000,2021,201060,20
004608,01,2021-06-30,FSS,4704978.0000,40.2300,-5.2966,6,60538000,2021,201060,20
004608,01,2021-07-31,FSS,3208154.0000,39.6100,-1.5411,7,61132000,2021,201060,20
004608,01,2021-08-31,FSS,3469695.0000,40.6300,2.8023,8,61132000,2021,201060,20
004608,01,2021-09-30,FSS,4363116.0000,38.6200,-4.9471,9,61132000,2021,201060,20
004608,01,2021-10-31,FSS,3112973.0000,42.8100,10.8493,10,61132000,2021,201060,20
004608,01,2021-11-30,FSS,5331885.0000,42.4300,-0.6774,11,61072000,2021,201060,20
004608,01,2021-12-31,FSS,7127200.0000,43.3400,2.1447,12,61072000,2021,201060,20
004608,01,2022-01-31,FSS,4286471.0000,39.0200,-9.9677,1,61072000,2022,201060,20
004608,01,2022-02-28,FSS,5211737.0000,36.1100,-7.4577,2,61072000,2022,201060,20
004608,01,2022-03-31,FSS,9213171.0000,33.7500,-6.2863,3,60932000,2022,201060,20
004608,01,2022-04-30,FSS,8152941.0000,34.0300,0.8296,4,60932000,2022,201060,20
004608,01,2022-05-31,FSS,5607229.0000,35.1000,3.4088,5,60612000,2022,201060,20
004608,01,2022-06-30,FSS,7817352.0000,35.6000,1.4245,6,60612000,2022,201060,20
004608,01,2022-07-31,FSS,4009046.0000,41.5200,16.6292,7,60612000,2022,201060,20
004608,01,2022-08-31,FSS,3808357.0000,39.8700,-3.7572,8,60627000,2022,201060,20
004608,01,2022-09-30,FSS,4911989.0000,37.3200,-6.3958,9,60627000,2022,201060,20
004608,01,2022-10-31,FSS,5823272.0000,46.6500,25.0000,10,60627000,2022,201060,20
004608,01,2022-11-30,FSS,5502846.0000,48.5900,4.3516,11,60637000,2022,201060,20
004608,01,2022-12-31,FSS,7584517.0000,46.4700,-4.3630,12,60637000,2022,201060,20
004608,01,2023-01-31,FSS,5296337.0000,53.2500,14.5901,1,60637000,2023,201060,20
004608,01,2023-02-28,FSS,5903360.0000,52.7700,-0.9014,2,60637000,2023,201060,20
004608,01,2023-03-31,FSS,11264656.0000,54.2100,2.8994,3,60755000,2023,201060,20
004608,01,2023-04-30,FSS,4332334.0000,51.3800,-5.2204,4,60755000,2023,201060,20
004608,01,2023-05-31,FSS,5804449.0000,52.9900,3.3281,5,60888000,2023,201060,20
004608,01,2023-06-30,FSS,7912785.0000,64.0300,20.8341,6,60888000,2023,201060,20
004608,01,2023-07-31,FSS,5420923.0000,61.0900,-4.5916,7,60993000,2023,201060,20
004608,01,2023-08-31,FSS,6585255.0000,60.9500,-0.0655,8,60993000,2023,201060,20
004608,01,2023-09-30,FSS,7330124.0000,59.7300,-2.0016,9,60993000,2023,201060,20
004608,01,2023-10-31,FSS,4884878.0000,58.0400,-2.8294,10,60993000,2023,201060,20
004608,01,2023-11-30,FSS,5887058.0000,68.9400,18.9524,11,60929000,2023,201060,20
004608,01,2023-12-31,FSS,5376790.0000,76.7400,11.3142,12,60929000,2023,201060,20
004608,01,2024-01-31,FSS,6304814.0000,76.9800,0.3127,1,60929000,2024,201060,20
004608,01,2024-02-29,FSS,6942364.0000,81.9100,6.4043,2,60996000,2024,201060,20
004608,01,2024-03-31,FSS,8385487.0000,84.8700,3.7602,3,61022000,2024,201060,20
004608,01,2024-04-30,FSS,7281416.0000,81.3000,-4.2064,4,61022000,2024,201060,20
004608,01,2024-05-31,FSS,6941319.0000,92.0200,13.3333,5,61101000,2024,201060,20
004608,01,2024-06-30,FSS,5690690.0000,83.6700,-9.0741,6,61101000,2024,201060,20
004608,01,2024-07-31,FSS,7935953.0000,99.9700,19.4813,7,61146000,2024,201060,20
004608,01,2024-08-31,FSS,7210556.0000,94.4900,-5.3616,8,61146000,2024,201060,20
004608,01,2024-09-30,FSS,7779262.0000,93.4600,-1.0901,9,61146000,2024,201060,20
004608,01,2024-10-31,FSS,7097859.0000,81.5700,-12.7220,10,61146000,2024,201060,20
004608,01,2024-11-30,FSS,10158762.0000,97.4100,19.5660,11,61106000,2024,201060,20
004608,01,2024-12-31,FSS,7070849.0000,92.3900,-5.1535,12,61106000,2024,201060,20
004881,01,2015-01-31,FELE,3540449.0000,34.2100,-8.8463,1,47540000,2015,201060,20
004881,01,2015-02-28,FELE,3487957.0000,36.4800,6.8986,2,47540000,2015,201060,20
004881,01,2015-03-31,FELE,4669743.0000,38.1400,4.5504,3,47595000,2015,201060,20
004881,01,2015-04-30,FELE,3536246.0000,36.1600,-5.1914,4,47595000,2015,201060,20
004881,01,2015-05-31,FELE,2842999.0000,35.1900,-2.4129,5,47627000,2015,201060,20
004881,01,2015-06-30,FELE,7578715.0000,32.3300,-8.1273,6,47627000,2015,201060,20
004881,01,2015-07-31,FELE,9851846.0000,28.8600,-10.7331,7,47627000,2015,201060,20
004881,01,2015-08-31,FELE,6358930.0000,29.2900,1.8278,8,47604000,2015,201060,20
004881,01,2015-09-30,FELE,5462598.0000,27.2300,-7.0331,9,47604000,2015,201060,20
004881,01,2015-10-31,FELE,6462939.0000,32.9600,21.0430,10,47604000,2015,201060,20
004881,01,2015-11-30,FELE,5154477.0000,32.6100,-0.7661,11,46360000,2015,201060,20
004881,01,2015-12-31,FELE,6365296.0000,27.0300,-17.1113,12,46360000,2015,201060,20
004881,01,2016-01-31,FELE,6252034.0000,27.2800,0.9249,1,46360000,2016,201060,20
004881,01,2016-02-29,FELE,3988510.0000,29.8500,9.7782,2,46360000,2016,201060,20
004881,01,2016-03-31,FELE,3911717.0000,32.1700,7.7722,3,46147000,2016,201060,20
004881,01,2016-04-30,FELE,3250832.0000,31.5900,-1.8029,4,46147000,2016,201060,20
004881,01,2016-05-31,FELE,2710954.0000,33.3800,5.9829,5,46165000,2016,201060,20
004881,01,2016-06-30,FELE,5676126.0000,33.0500,-0.9886,6,46165000,2016,201060,20
004881,01,2016-07-31,FELE,4272236.0000,38.7200,17.1558,7,46165000,2016,201060,20
004881,01,2016-08-31,FELE,3185781.0000,38.2500,-0.9556,8,46214000,2016,201060,20
004881,01,2016-09-30,FELE,2592307.0000,40.7100,6.4314,9,46214000,2016,201060,20
004881,01,2016-10-31,FELE,2394026.0000,36.4500,-10.4643,10,46214000,2016,201060,20
004881,01,2016-11-30,FELE,4831994.0000,39.0500,7.4074,11,46305000,2016,201060,20
004881,01,2016-12-31,FELE,4832202.0000,38.9000,-0.3841,12,46305000,2016,201060,20
004881,01,2017-01-31,FELE,2369053.0000,40.3500,3.9846,1,46305000,2017,201060,20
004881,01,2017-02-28,FELE,2497561.0000,41.9000,3.8414,2,46305000,2017,201060,20
004881,01,2017-03-31,FELE,2942305.0000,43.0500,2.7446,3,46414000,2017,201060,20
004881,01,2017-04-30,FELE,3921177.0000,41.1000,-4.5296,4,46414000,2017,201060,20
004881,01,2017-05-31,FELE,3698170.0000,38.2000,-6.7944,5,46452000,2017,201060,20
004881,01,2017-06-30,FELE,3946915.0000,41.4000,8.3770,6,46452000,2017,201060,20
004881,01,2017-07-31,FELE,2864451.0000,40.4000,-2.4155,7,46452000,2017,201060,20
004881,01,2017-08-31,FELE,2784652.0000,38.5500,-4.3131,8,46491000,2017,201060,20
004881,01,2017-09-30,FELE,3813936.0000,44.8500,16.3424,9,46491000,2017,201060,20
004881,01,2017-10-31,FELE,4012604.0000,45.5000,1.4493,10,46597000,2017,201060,20
004881,01,2017-11-30,FELE,3342274.0000,46.3000,1.9945,11,46597000,2017,201060,20
004881,01,2017-12-31,FELE,2740922.0000,45.9000,-0.8639,12,46597000,2017,201060,20
004881,01,2018-01-31,FELE,2282867.0000,45.3000,-1.0730,1,46597000,2018,201060,20
004881,01,2018-02-28,FELE,2577489.0000,39.1500,-13.5762,2,46630000,2018,201060,20
004881,01,2018-03-31,FELE,2949412.0000,40.7500,4.0868,3,46530000,2018,201060,20
004881,01,2018-04-30,FELE,1902884.0000,41.0000,0.6135,4,46530000,2018,201060,20
004881,01,2018-05-31,FELE,2424620.0000,46.2500,13.0976,5,46518000,2018,201060,20
004881,01,2018-06-30,FELE,2734895.0000,45.1000,-2.4865,6,46518000,2018,201060,20
004881,01,2018-07-31,FELE,2729553.0000,49.4500,9.6452,7,46716000,2018,201060,20
004881,01,2018-08-31,FELE,2186966.0000,48.9000,-0.8696,8,46716000,2018,201060,20
004881,01,2018-09-30,FELE,1998804.0000,47.2500,-3.3742,9,46716000,2018,201060,20
004881,01,2018-10-31,FELE,2733924.0000,42.4200,-9.9683,10,46716000,2018,201060,20
004881,01,2018-11-30,FELE,2211351.0000,45.2500,6.6714,11,46746000,2018,201060,20
004881,01,2018-12-31,FELE,3372983.0000,42.8800,-5.2376,12,46746000,2018,201060,20
004881,01,2019-01-31,FELE,2406635.0000,47.7800,11.7654,1,46746000,2019,201060,20
004881,01,2019-02-28,FELE,2616202.0000,53.2100,11.3646,2,46746000,2019,201060,20
004881,01,2019-03-31,FELE,3611754.0000,51.0900,-3.9842,3,46349000,2019,201060,20
004881,01,2019-04-30,FELE,3899694.0000,48.8600,-4.3648,4,46349000,2019,201060,20
004881,01,2019-05-31,FELE,2982328.0000,43.8300,-9.9980,5,46406000,2019,201060,20
004881,01,2019-06-30,FELE,3230388.0000,47.5000,8.3733,6,46406000,2019,201060,20
004881,01,2019-07-31,FELE,3970999.0000,46.8600,-1.0421,7,46338000,2019,201060,20
004881,01,2019-08-31,FELE,2803983.0000,45.8500,-2.1554,8,46338000,2019,201060,20
004881,01,2019-09-30,FELE,2739951.0000,47.8100,4.2748,9,46338000,2019,201060,20
004881,01,2019-10-31,FELE,2655837.0000,53.8500,12.9366,10,46338000,2019,201060,20
004881,01,2019-11-30,FELE,1818131.0000,55.4700,3.0084,11,46362000,2019,201060,20
004881,01,2019-12-31,FELE,2827294.0000,57.3200,3.3351,12,46362000,2019,201060,20
004881,01,2020-01-31,FELE,5356936.0000,57.6900,0.6455,1,46362000,2020,201060,20
004881,01,2020-02-29,FELE,3494858.0000,51.6900,-10.1317,2,46393000,2020,201060,20
004881,01,2020-03-31,FELE,5965433.0000,47.1300,-8.8218,3,46456000,2020,201060,20
004881,01,2020-04-30,FELE,4217124.0000,50.8000,7.7870,4,46456000,2020,201060,20
004881,01,2020-05-31,FELE,3540770.0000,50.7200,0.1476,5,46164000,2020,201060,20
004881,01,2020-06-30,FELE,3605443.0000,52.5200,3.5489,6,46164000,2020,201060,20
004881,01,2020-07-31,FELE,4442913.0000,54.0500,2.9132,7,46164000,2020,201060,20
004881,01,2020-08-31,FELE,3149537.0000,59.3600,10.1110,8,46191000,2020,201060,20
004881,01,2020-09-30,FELE,3519896.0000,58.8300,-0.8929,9,46191000,2020,201060,20
004881,01,2020-10-31,FELE,4102094.0000,59.7300,1.5298,10,46191000,2020,201060,20
004881,01,2020-11-30,FELE,2775922.0000,67.5900,13.4187,11,46202000,2020,201060,20
004881,01,2020-12-31,FELE,2964219.0000,69.2100,2.3968,12,46202000,2020,201060,20
004881,01,2021-01-31,FELE,3127538.0000,69.4200,0.3034,1,46202000,2021,201060,20
004881,01,2021-02-28,FELE,2772971.0000,75.0600,8.3765,2,46233000,2021,201060,20
004881,01,2021-03-31,FELE,4697062.0000,78.9400,5.1692,3,46336000,2021,201060,20
004881,01,2021-04-30,FELE,2987863.0000,81.2700,2.9516,4,46336000,2021,201060,20
004881,01,2021-05-31,FELE,4327496.0000,83.8900,3.4392,5,46479000,2021,201060,20
004881,01,2021-06-30,FELE,3794352.0000,80.6200,-3.8980,6,46479000,2021,201060,20
004881,01,2021-07-31,FELE,2566963.0000,81.7600,1.4140,7,46479000,2021,201060,20
004881,01,2021-08-31,FELE,2770050.0000,84.9800,4.1524,8,46432000,2021,201060,20
004881,01,2021-09-30,FELE,3512640.0000,79.8500,-6.0367,9,46432000,2021,201060,20
004881,01,2021-10-31,FELE,2519287.0000,86.3800,8.1778,10,46432000,2021,201060,20
004881,01,2021-11-30,FELE,2525257.0000,88.0500,2.1359,11,46431000,2021,201060,20
004881,01,2021-12-31,FELE,3128045.0000,94.5600,7.3935,12,46431000,2021,201060,20
004881,01,2022-01-31,FELE,2828148.0000,86.8000,-8.2064,1,46431000,2022,201060,20
004881,01,2022-02-28,FELE,2897399.0000,84.5600,-2.3560,2,46431000,2022,201060,20
004881,01,2022-03-31,FELE,3875312.0000,83.0400,-1.7975,3,46417000,2022,201060,20
004881,01,2022-04-30,FELE,5816458.0000,69.9400,-15.7755,4,46417000,2022,201060,20
004881,01,2022-05-31,FELE,4502348.0000,73.7200,5.6834,5,46313000,2022,201060,20
004881,01,2022-06-30,FELE,4402087.0000,73.2600,-0.6240,6,46313000,2022,201060,20
004881,01,2022-07-31,FELE,3611032.0000,90.8200,23.9694,7,46313000,2022,201060,20
004881,01,2022-08-31,FELE,3209880.0000,86.8500,-4.1566,8,46292000,2022,201060,20
004881,01,2022-09-30,FELE,3416339.0000,81.7100,-5.9182,9,46292000,2022,201060,20
004881,01,2022-10-31,FELE,4692889.0000,81.9400,0.2815,10,46292000,2022,201060,20
004881,01,2022-11-30,FELE,2950418.0000,83.3000,1.8977,11,46319000,2022,201060,20
004881,01,2022-12-31,FELE,3229908.0000,79.7500,-4.2617,12,46319000,2022,201060,20
004881,01,2023-01-31,FELE,3209423.0000,90.3000,13.2288,1,46319000,2023,201060,20
004881,01,2023-02-28,FELE,3030356.0000,95.5700,6.0853,2,46181000,2023,201060,20
004881,01,2023-03-31,FELE,4154083.0000,94.1000,-1.5381,3,46181000,2023,201060,20
004881,01,2023-04-30,FELE,3621222.0000,89.4700,-4.9203,4,46181000,2023,201060,20
004881,01,2023-05-31,FELE,3462471.0000,90.9600,1.9168,5,46193000,2023,201060,20
004881,01,2023-06-30,FELE,3806940.0000,102.9000,13.1266,6,46193000,2023,201060,20
004881,01,2023-07-31,FELE,3600890.0000,98.8200,-3.9650,7,46261000,2023,201060,20
004881,01,2023-08-31,FELE,2893934.0000,96.7100,-1.9075,8,46261000,2023,201060,20
004881,01,2023-09-30,FELE,2729151.0000,89.2300,-7.7345,9,46261000,2023,201060,20
004881,01,2023-10-31,FELE,4136919.0000,86.7200,-2.8130,10,46128000,2023,201060,20
004881,01,2023-11-30,FELE,2634422.0000,89.0000,2.8886,11,46128000,2023,201060,20
004881,01,2023-12-31,FELE,3080776.0000,96.6500,8.5955,12,46128000,2023,201060,20
004881,01,2024-01-31,FELE,3282237.0000,94.2600,-2.2142,1,46128000,2024,201060,20
004881,01,2024-02-29,FELE,4308104.0000,103.9600,10.2907,2,46044000,2024,201060,20
004881,01,2024-03-31,FELE,2902958.0000,106.8100,2.7414,3,46044000,2024,201060,20
004881,01,2024-04-30,FELE,4089671.0000,96.2700,-9.8680,4,46101000,2024,201060,20
004881,01,2024-05-31,FELE,3355711.0000,99.4800,3.5941,5,46080000,2024,201060,20
004881,01,2024-06-30,FELE,3264772.0000,96.3200,-3.1765,6,46080000,2024,201060,20
004881,01,2024-07-31,FELE,4055826.0000,106.6200,10.6935,7,45672000,2024,201060,20
004881,01,2024-08-31,FELE,2811002.0000,103.8600,-2.3542,8,45672000,2024,201060,20
004881,01,2024-09-30,FELE,4335405.0000,104.8200,0.9243,9,45672000,2024,201060,20
004881,01,2024-10-31,FELE,3188167.0000,95.7100,-8.6911,10,45672000,2024,201060,20
004881,01,2024-11-30,FELE,3637081.0000,108.3000,13.4155,11,45687000,2024,201060,20
004881,01,2024-12-31,FELE,3556037.0000,97.4500,-10.0185,12,45687000,2024,201060,20
005087,01,2015-01-31,SPXC,11139904.0000,83.5700,-2.7351,1,41072000,2015,201060,20
005087,01,2015-02-28,SPXC,7892009.0000,89.1300,6.6531,2,40984000,2015,201060,20
005087,01,2015-03-31,SPXC,8531364.0000,84.9000,-4.3251,3,40989000,2015,201060,20
005087,01,2015-04-30,SPXC,12497004.0000,77.0000,-9.3051,4,41025000,2015,201060,20
005087,01,2015-05-31,SPXC,11565017.0000,74.3100,-3.4935,5,41025000,2015,201060,20
005087,01,2015-06-30,SPXC,11125447.0000,72.3900,-2.0791,6,41025000,2015,201060,20
005087,01,2015-07-31,SPXC,13479396.0000,65.4100,-9.6422,7,41096000,2015,201060,20
005087,01,2015-08-31,SPXC,9694990.0000,58.7300,-10.2125,8,41096000,2015,201060,20
005087,01,2015-09-30,SPXC,25702654.0000,11.9200,-17.5549,9,41096000,2015,201060,20
005087,01,2015-10-31,SPXC,26279831.0000,12.2500,2.7685,10,41096000,2015,201060,20
005087,01,2015-11-30,SPXC,14703743.0000,11.0400,-9.8776,11,40805000,2015,201060,20
005087,01,2015-12-31,SPXC,16030785.0000,9.3300,-15.4891,12,40805000,2015,201060,20
005087,01,2016-01-31,SPXC,19974686.0000,9.3000,-0.3215,1,40805000,2016,201060,20
005087,01,2016-02-29,SPXC,15929025.0000,11.7900,26.7742,2,41857000,2016,201060,20
005087,01,2016-03-31,SPXC,12078239.0000,15.0200,27.3961,3,41857000,2016,201060,20
005087,01,2016-04-30,SPXC,9988353.0000,16.1000,7.1904,4,41857000,2016,201060,20
005087,01,2016-05-31,SPXC,8672754.0000,16.5700,2.9193,5,41607000,2016,201060,20
005087,01,2016-06-30,SPXC,12356806.0000,14.8500,-10.3802,6,41607000,2016,201060,20
005087,01,2016-07-31,SPXC,6088610.0000,15.1400,1.9529,7,41607000,2016,201060,20
005087,01,2016-08-31,SPXC,6847248.0000,18.9400,25.0991,8,41758000,2016,201060,20
005087,01,2016-09-30,SPXC,5509104.0000,20.1400,6.3358,9,41758000,2016,201060,20
005087,01,2016-10-31,SPXC,4256612.0000,19.0100,-5.6107,10,41758000,2016,201060,20
005087,01,2016-11-30,SPXC,8150726.0000,24.4300,28.5113,11,41887000,2016,201060,20
005087,01,2016-12-31,SPXC,6155554.0000,23.7200,-2.9063,12,41887000,2016,201060,20
005087,01,2017-01-31,SPXC,4332950.0000,24.9500,5.1855,1,41887000,2017,201060,20
005087,01,2017-02-28,SPXC,4954539.0000,26.3800,5.7315,2,42225000,2017,201060,20
005087,01,2017-03-31,SPXC,6043772.0000,24.2500,-8.0743,3,42787000,2017,201060,20
005087,01,2017-04-30,SPXC,5895498.0000,24.0600,-0.7835,4,42787000,2017,201060,20
005087,01,2017-05-31,SPXC,8101580.0000,24.0900,0.1247,5,42392000,2017,201060,20
005087,01,2017-06-30,SPXC,6721341.0000,25.1600,4.4417,6,42392000,2017,201060,20
005087,01,2017-07-31,SPXC,4706863.0000,27.5200,9.3800,7,42392000,2017,201060,20
005087,01,2017-08-31,SPXC,8536187.0000,24.1000,-12.4273,8,42523000,2017,201060,20
005087,01,2017-09-30,SPXC,5011226.0000,29.3400,21.7427,9,42523000,2017,201060,20
005087,01,2017-10-31,SPXC,4296031.0000,29.2900,-0.1704,10,42523000,2017,201060,20
005087,01,2017-11-30,SPXC,4020513.0000,31.8900,8.8767,11,42609000,2017,201060,20
005087,01,2017-12-31,SPXC,3640977.0000,31.3900,-1.5679,12,42609000,2017,201060,20
005087,01,2018-01-31,SPXC,4191077.0000,31.2500,-0.4460,1,42609000,2018,201060,20
005087,01,2018-02-28,SPXC,5754148.0000,31.2300,-0.0640,2,42783000,2018,201060,20
005087,01,2018-03-31,SPXC,5252043.0000,32.4800,4.0026,3,42783000,2018,201060,20
005087,01,2018-04-30,SPXC,4934184.0000,31.6400,-2.5862,4,42954000,2018,201060,20
005087,01,2018-05-31,SPXC,4847163.0000,34.2600,8.2807,5,42972000,2018,201060,20
005087,01,2018-06-30,SPXC,4979467.0000,35.0500,2.3059,6,42972000,2018,201060,20
005087,01,2018-07-31,SPXC,4462129.0000,37.1000,5.8488,7,42972000,2018,201060,20
005087,01,2018-08-31,SPXC,3722465.0000,33.9900,-8.3827,8,43051000,2018,201060,20
005087,01,2018-09-30,SPXC,3718147.0000,33.3100,-2.0006,9,43051000,2018,201060,20
005087,01,2018-10-31,SPXC,5073034.0000,29.3200,-11.9784,10,43051000,2018,201060,20
005087,01,2018-11-30,SPXC,5633030.0000,29.5800,0.8868,11,43392000,2018,201060,20
005087,01,2018-12-31,SPXC,6567967.0000,28.0100,-5.3076,12,43392000,2018,201060,20
005087,01,2019-01-31,SPXC,5085952.0000,29.7500,6.2121,1,43392000,2019,201060,20
005087,01,2019-02-28,SPXC,6376609.0000,36.3600,22.2185,2,43498000,2019,201060,20
005087,01,2019-03-31,SPXC,4404875.0000,34.7900,-4.3179,3,43869000,2019,201060,20
005087,01,2019-04-30,SPXC,4095456.0000,36.5000,4.9152,4,43869000,2019,201060,20
005087,01,2019-05-31,SPXC,6295365.0000,29.7400,-18.5205,5,43867000,2019,201060,20
005087,01,2019-06-30,SPXC,3532577.0000,33.0200,11.0289,6,43867000,2019,201060,20
005087,01,2019-07-31,SPXC,4477431.0000,34.9000,5.6935,7,43867000,2019,201060,20
