gvkey,datadate,fyearq,fqtr,indfmt,consol,popsrc,datafmt,tic,curcdq,datacqtr,datafqtr,actq,atq,ceqq,dlcq,dlttq,dpq,dvpq,glaq,glpq,lctq,ltq,niitq,niq,piq,revtq,txtq,uceqq,xintq,capxy,oancfy,costat,dvpspq,prclq
001254,2015-03-31,2015,1,INDL,C,D,STD,MATX,USD,2015Q1,2015Q1,555.0000,1426.9000,385.3000,21.6000,349.6000,16.8000,0.0000,,,223.8000,1041.6000,,25.0000,40.6000,398.2000,15.6000,,4.3000,3.3000,46.3000,A,0.1700,32.410000000000
001254,2015-06-30,2015,2,INDL,C,D,STD,MATX,USD,2015Q2,2015Q2,322.9000,1726.2000,386.9000,24.3000,492.3000,18.8000,0.0000,,,306.7000,1339.3000,,9.9000,29.1000,447.6000,19.2000,,4.6000,12.2000,102.9000,A,0.1700,39.790000000000
001254,2015-09-30,2015,3,INDL,C,D,STD,MATX,USD,2015Q3,2015Q3,348.3000,1736.7000,431.1000,22.2000,459.3000,23.5000,0.0000,,,298.1000,1305.6000,,41.5000,67.1000,544.3000,25.6000,,4.7000,30.3000,159.0000,A,0.1800,35.030000000000
001254,2015-12-31,2015,4,INDL,C,D,STD,MATX,USD,2015Q4,2015Q4,277.9000,1669.8000,450.6000,22.0000,407.9000,24.3000,0.0000,,,297.6000,1219.2000,,26.6000,41.0000,494.8000,14.4000,,4.9000,67.8000,245.3000,A,0.1800,38.270000000000
001254,2016-03-31,2016,1,INDL,C,D,STD,MATX,USD,2016Q1,2016Q1,258.9000,1674.3000,439.7000,21.7000,459.5000,23.8000,0.0000,,,261.2000,1234.6000,,18.1000,29.7000,454.2000,11.6000,,4.9000,30.6000,19.8000,A,0.1800,34.550000000000
001254,2016-06-30,2016,2,INDL,C,D,STD,MATX,USD,2016Q2,2016Q2,253.8000,1688.2000,434.4000,21.8000,441.0000,23.8000,0.0000,,,289.7000,1253.8000,,18.0000,29.6000,467.7000,11.6000,,6.5000,65.8000,78.8000,A,0.1800,30.540000000000
001254,2016-09-30,2016,3,INDL,C,D,STD,MATX,USD,2016Q3,2016Q3,310.4000,2073.1000,459.2000,26.3000,786.1000,24.2000,0.0000,,,290.2000,1613.9000,,25.3000,40.7000,500.4000,15.4000,,6.0000,106.5000,87.5000,A,0.1900,32.080000000000
001254,2016-12-31,2016,4,INDL,C,D,STD,MATX,USD,2016Q4,2016Q4,274.2000,2015.5000,471.5000,31.8000,707.1000,25.3000,0.0000,,,279.2000,1544.0000,,20.0000,30.5000,519.3000,10.5000,,6.7000,179.4000,157.8000,A,0.1900,28.790100000000
001254,2017-03-31,2017,1,INDL,C,D,STD,MATX,USD,2017Q1,2017Q1,287.5000,2034.4000,466.1000,31.6000,748.7000,24.6000,0.0000,,,261.3000,1568.3000,,7.0000,10.1000,474.4000,3.1000,,7.6000,24.2000,4.0000,A,0.1900,30.000000000000
001254,2017-06-30,2017,2,INDL,C,D,STD,MATX,USD,2017Q2,2017Q2,281.9000,2039.3000,475.9000,31.3000,722.6000,25.1000,0.0000,,,276.0000,1563.4000,,24.0000,39.6000,512.5000,15.6000,,7.8000,83.3000,63.4000,A,0.1900,28.070000000000
001254,2017-09-30,2017,3,INDL,C,D,STD,MATX,USD,2017Q3,2017Q3,303.0000,2167.0000,518.6000,29.2000,810.1000,24.6000,0.0000,,,284.5000,1648.4000,,34.1000,55.6000,543.9000,21.5000,,7.9000,215.5000,147.0000,A,0.2000,21.630000000000
001254,2017-12-31,2017,4,INDL,C,D,STD,MATX,USD,2017Q4,2017Q4,266.0000,2247.5000,678.2000,30.8000,826.3000,26.9000,0.0000,,,286.3000,1569.3000,,166.9000,19.9000,516.1000,-147.0000,,8.4000,307.0000,224.9000,A,0.2000,26.550000000000
001254,2018-03-31,2018,1,INDL,C,D,STD,MATX,USD,2018Q1,2018Q1,268.8000,2287.9000,682.4000,36.5000,867.1000,23.6000,0.0000,,,275.6000,1605.5000,,14.2000,24.5000,511.4000,10.3000,,8.7000,70.8000,29.9000,A,0.2000,27.940000000000
001254,2018-06-30,2018,2,INDL,C,D,STD,MATX,USD,2018Q2,2018Q2,283.6000,2381.6000,699.5000,36.3000,896.2000,24.0000,0.0000,,,315.5000,1682.1000,,32.6000,41.4000,557.1000,8.8000,,9.5000,192.3000,119.1000,A,0.2000,27.730000000000
001254,2018-09-30,2018,3,INDL,C,D,STD,MATX,USD,2018Q3,2018Q3,301.1000,2421.2000,743.7000,42.1000,866.0000,23.2000,0.0000,,,325.7000,1677.5000,,41.6000,54.9000,589.4000,13.3000,,9.6000,267.3000,203.0000,A,0.2100,35.020000000000
001254,2018-12-31,2018,4,INDL,C,D,STD,MATX,USD,2018Q4,2018Q4,318.4000,2430.4000,755.3000,42.1000,814.3000,23.6000,0.0000,,,370.8000,1675.1000,,20.6000,26.9000,564.9000,6.3000,,9.6000,401.2000,305.0000,A,0.2100,30.600000000000
001254,2019-03-31,2019,1,INDL,C,D,STD,MATX,USD,2019Q1,2019Q1,306.6000,2676.8000,763.0000,99.5000,1019.6000,23.3000,0.0000,,,411.1000,1913.8000,,12.5000,13.5000,532.4000,1.0000,,9.3000,34.4000,33.4000,A,0.2100,31.400000000000
001254,2019-06-30,2019,2,INDL,C,D,STD,MATX,USD,2019Q2,2019Q2,289.6000,2657.5000,765.2000,111.0000,980.0000,24.2000,0.0000,,,425.4000,1892.3000,,18.4000,25.7000,557.9000,7.3000,,9.4000,69.0000,108.2000,A,0.2100,34.090000000000
001254,2019-09-30,2019,3,INDL,C,D,STD,MATX,USD,2019Q3,2019Q3,299.5000,2753.8000,797.7000,112.8000,1024.6000,25.9000,0.0000,,,437.7000,1956.1000,,36.2000,48.5000,572.1000,12.3000,,9.7000,171.4000,180.4000,A,0.2200,33.690000000000
001254,2019-12-31,2019,4,INDL,C,D,STD,MATX,USD,2019Q4,2019Q4,289.6000,2845.4000,805.7000,115.0000,1108.0000,27.0000,0.0000,,,436.7000,2039.7000,,15.6000,20.1000,540.7000,4.5000,,9.7000,310.3000,248.8000,A,0.2200,34.230000000000
001254,2020-03-31,2020,1,INDL,C,D,STD,MATX,USD,2020Q1,2020Q1,308.7000,2835.9000,800.2000,118.9000,1068.7000,27.0000,0.0000,,,470.9000,2035.7000,,3.8000,5.0000,513.9000,1.2000,,10.5000,35.2000,68.6000,A,0.2200,26.000000000000
001254,2020-06-30,2020,2,INDL,C,D,STD,MATX,USD,2020Q2,2020Q2,273.6000,2777.6000,815.5000,114.0000,1010.0000,28.6000,0.0000,,,449.6000,1962.1000,,32.8000,44.5000,524.1000,11.7000,,9.9000,50.5000,140.6000,A,0.2200,23.750000000000
001254,2020-09-30,2020,3,INDL,C,D,STD,MATX,USD,2020Q3,2020Q3,289.6000,2806.7000,891.8000,117.3000,942.8000,28.9000,0.0000,,,453.6000,1914.9000,,70.9000,95.1000,645.2000,24.2000,,7.7000,111.3000,270.8000,A,0.2300,27.310000000000
001254,2020-12-31,2020,4,INDL,C,D,STD,MATX,USD,2020Q4,2020Q4,305.9000,2900.6000,961.2000,131.6000,872.5000,30.4000,0.0000,,,511.5000,1939.4000,,85.6000,114.4000,700.1000,28.8000,,6.7000,192.3000,429.8000,A,0.2300,38.640000000000
001254,2021-03-31,2021,1,INDL,C,D,STD,MATX,USD,2021Q1,2021Q1,313.9000,2929.7000,1028.9000,150.2000,821.9000,34.5000,0.0000,,,519.1000,1900.8000,,87.2000,114.3000,711.8000,27.1000,,7.3000,38.5000,122.9000,A,0.2300,55.730000000000
001254,2021-06-30,2021,2,INDL,C,D,STD,MATX,USD,2021Q2,2021Q2,402.7000,3036.2000,1172.8000,149.7000,764.0000,33.4000,0.0000,,,532.3000,1863.4000,,162.5000,209.9000,874.9000,47.4000,,5.5000,101.3000,238.8000,A,0.2300,59.646000000000
001254,2021-09-30,2021,3,INDL,C,D,STD,MATX,USD,2021Q3,2021Q3,481.7000,3222.8000,1344.8000,151.9000,753.3000,33.0000,0.0000,,,547.3000,1878.0000,,283.2000,374.6000,1071.6000,91.4000,,5.1000,244.7000,583.3000,A,0.3000,62.340000000000
001254,2021-12-31,2021,4,INDL,C,D,STD,MATX,USD,2021Q4,2021Q4,704.5000,3693.1000,1667.4000,202.6000,857.1000,35.0000,0.0000,,,612.4000,2025.7000,,394.5000,472.5000,1267.0000,78.0000,,4.7000,325.3000,984.1000,A,0.3000,77.300000000000
001254,2022-03-31,2022,1,INDL,C,D,STD,MATX,USD,2022Q1,2022Q1,874.8000,3977.5000,1910.7000,223.5000,895.2000,35.6000,0.0000,,,610.2000,2066.8000,,339.2000,429.8000,1165.5000,90.6000,,4.8000,46.8000,273.9000,A,0.3000,84.480000000000
001254,2022-06-30,2022,2,INDL,C,D,STD,MATX,USD,2022Q2,2022Q2,1112.7000,4158.6000,2133.6000,217.4000,832.1000,35.5000,0.0000,,,632.1000,2025.0000,,380.7000,490.4000,1261.1000,109.7000,,4.5000,79.8000,691.1000,A,0.3000,68.730000000000
001254,2022-09-30,2022,3,INDL,C,D,STD,MATX,USD,2022Q3,2022Q3,874.5000,4459.0000,2298.6000,204.4000,745.6000,34.5000,0.0000,,,599.9000,2160.4000,,266.0000,334.1000,1114.8000,68.1000,,5.0000,125.3000,1102.5000,A,0.3100,60.350000000000
001254,2022-12-31,2022,4,INDL,C,D,STD,MATX,USD,2022Q4,2022Q4,759.6000,4330.0000,2296.9000,220.5000,690.2000,35.7000,0.0000,,,581.6000,2033.1000,,78.0000,98.0000,801.6000,20.0000,,3.7000,209.3000,1271.9000,A,0.3100,58.300100000000
001254,2023-03-31,2023,1,INDL,C,D,STD,MATX,USD,2023Q1,2023Q1,566.7000,4227.3000,2270.3000,180.3000,659.7000,35.8000,0.0000,,,535.8000,1957.0000,,34.0000,44.2000,704.8000,10.2000,,4.9000,35.9000,96.7000,A,0.3100,58.060000000000
001254,2023-06-30,2023,2,INDL,C,D,STD,MATX,USD,2023Q2,2023Q2,577.8000,4218.1000,2290.0000,169.0000,621.0000,36.3000,0.0000,,,549.0000,1928.1000,,80.8000,104.3000,773.4000,23.5000,,3.4000,126.3000,246.5000,A,0.3100,56.510000000000
001254,2023-09-30,2023,3,INDL,C,D,STD,MATX,USD,2023Q3,2023Q3,635.8000,4292.8000,2390.3000,167.4000,584.8000,36.0000,0.0000,,,570.6000,1902.5000,,119.9000,140.2000,827.5000,20.3000,,3.2000,187.5000,399.1000,A,0.3200,74.035000000000
001254,2023-12-31,2023,4,INDL,C,D,STD,MATX,USD,2023Q4,2023Q4,602.3000,4294.6000,2400.7000,176.4000,548.6000,36.3000,0.0000,,,562.3000,1893.9000,,62.4000,84.3000,788.9000,21.9000,,3.3000,248.4000,510.5000,A,0.3200,82.683100000000
001254,2024-03-31,2024,1,INDL,C,D,STD,MATX,USD,2024Q1,2024Q1,512.0000,4219.9000,2373.8000,171.4000,528.3000,37.6000,0.0000,,,530.5000,1846.1000,,36.1000,45.3000,722.1000,9.2000,,3.0000,55.3000,36.6000,A,0.3200,101.649100000000
001254,2024-06-30,2024,2,INDL,C,D,STD,MATX,USD,2024Q2,2024Q2,546.2000,4273.9000,2398.5000,162.4000,500.5000,38.8000,0.0000,,,584.5000,1875.4000,,113.2000,143.1000,847.4000,29.9000,,3.1000,125.1000,344.5000,A,0.3200,100.500000000000
001254,2024-09-30,2024,3,INDL,C,D,STD,MATX,USD,2024Q3,2024Q3,651.8000,4442.2000,2556.7000,146.3000,510.7000,38.3000,0.0000,,,577.7000,1885.5000,,199.1000,252.8000,962.0000,53.7000,,3.0000,184.7000,593.1000,A,0.3400,121.760000000000
001254,2024-12-31,2024,4,INDL,C,D,STD,MATX,USD,2024Q4,2024Q4,609.6000,4595.4000,2652.0000,168.7000,580.3000,38.4000,0.0000,,,560.4000,1943.4000,,128.0000,158.2000,890.3000,30.2000,,2.8000,310.1000,767.8000,A,0.3400,130.850000000000
001410,2015-01-31,2015,1,INDL,C,D,STD,ABM,USD,2014Q4,2015Q1,977.5000,2230.9000,983.6000,0.0000,362.5000,13.8000,0.0000,,,506.1000,1247.3000,,17.7000,15.6000,1194.5000,1.3000,,2.7000,6.4000,-32.4000,A,0.1550,25.940000000000
001410,2015-04-30,2015,2,INDL,C,D,STD,ABM,USD,2015Q1,2015Q2,951.8000,2205.6000,1000.2000,0.0000,307.0000,14.1000,0.0000,,,511.5000,1205.4000,,18.3000,26.9000,1176.4000,10.9000,,2.5000,13.9000,39.0000,A,0.1600,28.630000000000
001410,2015-07-31,2015,3,INDL,C,D,STD,ABM,USD,2015Q2,2015Q3,999.6000,2264.2000,986.6000,0.0000,305.1000,14.7000,0.0000,,,555.4000,1277.6000,,1.5000,-7.4000,1249.9000,-8.6000,,2.4000,21.1000,101.4000,A,0.1600,31.340000000000
001410,2015-10-31,2015,4,INDL,C,D,STD,ABM,USD,2015Q3,2015Q4,947.2000,2149.8000,1007.5000,0.0000,158.0000,14.4000,0.0000,,,568.2000,1142.3000,,38.8000,37.3000,1277.0000,14.7000,,2.6000,26.5000,145.3000,A,0.1600,26.710000000000
001410,2016-01-31,2016,1,INDL,C,D,STD,ABM,USD,2015Q4,2016Q1,953.0000,2255.2000,995.7000,0.0000,286.7000,14.3000,0.0000,,,565.2000,1259.5000,,14.0000,13.3000,1268.4000,-0.3000,,2.7000,6.8000,-31.4000,A,0.1600,26.500000000000
001410,2016-04-30,2016,2,INDL,C,D,STD,ABM,USD,2016Q1,2016Q2,903.4000,2184.5000,992.2000,0.0000,208.9000,14.9000,0.0000,,,568.2000,1192.3000,,4.4000,10.3000,1257.1000,3.5000,,2.4000,15.7000,56.0000,A,0.1650,28.450000000000
001410,2016-07-31,2016,3,INDL,C,D,STD,ABM,USD,2016Q2,2016Q3,946.0000,2239.4000,997.9000,0.0000,224.3000,13.9000,0.0000,,,588.0000,1241.5000,,31.0000,18.0000,1296.9000,-14.9000,,2.6000,27.4000,72.9000,A,0.1650,32.030000000000
001410,2016-10-31,2016,4,INDL,C,D,STD,ABM,USD,2016Q3,2016Q4,993.7000,2281.2000,974.0000,0.0000,268.3000,14.4000,0.0000,,,599.2000,1307.2000,,7.8000,10.3000,1322.3000,1.3000,,2.7000,44.0000,83.5000,A,0.1650,36.630000000000
001410,2017-01-31,2017,1,INDL,C,D,STD,ABM,USD,2016Q4,2017Q1,1059.5000,2411.9000,907.4000,0.0000,306.0000,14.0000,0.0000,,,741.3000,1504.5000,,-56.8000,22.0000,1326.7000,5.9000,,3.2000,11.0000,-11.1000,A,0.1650,38.040000000000
001410,2017-04-30,2017,2,INDL,C,D,STD,ABM,USD,2017Q1,2017Q2,1061.3000,2394.2000,937.6000,0.0000,277.9000,14.5000,0.0000,,,740.1000,1456.6000,,31.3000,48.9000,1310.5000,17.3000,,3.0000,27.8000,48.1000,A,0.1700,39.410000000000
001410,2017-07-31,2017,3,INDL,C,D,STD,ABM,USD,2017Q2,2017Q3,1049.0000,2352.9000,968.6000,0.0000,264.7000,14.9000,0.0000,,,690.1000,1384.3000,,32.9000,21.0000,1318.4000,-11.9000,,2.9000,42.2000,25.3000,A,0.1700,40.360000000000
001410,2017-10-31,2017,4,INDL,C,D,STD,ABM,USD,2017Q3,2017Q4,1235.5000,3812.6000,1375.7000,16.9000,1161.3000,26.7000,0.0000,,,757.8000,2436.9000,,-3.6000,-5.0000,1498.0000,-2.5000,,10.1000,57.2000,5.6000,A,0.1700,37.120000000000
001410,2018-01-31,2018,1,INDL,C,D,STD,ABM,USD,2017Q4,2018Q1,1218.1000,3797.0000,1416.8000,7.0000,1173.3000,29.0000,0.0000,,,699.6000,2380.2000,,27.8000,5.8000,1588.3000,-22.2000,,14.2000,10.7000,33.7000,A,0.1700,36.610000000000
001410,2018-04-30,2018,2,INDL,C,D,STD,ABM,USD,2018Q1,2018Q2,1215.7000,3749.9000,1436.6000,17.0000,1090.4000,28.5000,0.0000,,,704.2000,2313.3000,,26.6000,32.4000,1580.9000,7.1000,,13.9000,22.2000,133.2000,A,0.1750,31.070000000000
001410,2018-07-31,2018,3,INDL,C,D,STD,ABM,USD,2018Q2,2018Q3,1240.6000,3740.4000,1456.5000,27.0000,998.4000,28.6000,0.0000,,,769.8000,2283.9000,,33.7000,36.2000,1624.3000,2.4000,,12.9000,37.4000,207.4000,A,0.1750,28.170000000000
001410,2018-10-31,2018,4,INDL,C,D,STD,ABM,USD,2018Q3,2018Q4,1171.0000,3627.5000,1454.6000,37.0000,902.0000,26.4000,0.0000,,,792.5000,2172.9000,,9.7000,13.3000,1648.7000,4.5000,,13.1000,50.9000,320.9000,A,0.1750,29.480000000000
001410,2019-01-31,2019,1,INDL,C,D,STD,ABM,USD,2018Q4,2019Q1,1231.1000,3686.4000,1461.1000,42.1000,945.7000,26.7000,0.0000,,,798.0000,2225.3000,,13.0000,17.8000,1607.9000,4.8000,,13.5000,11.6000,-39.3000,A,0.1750,25.640000000000
001410,2019-04-30,2019,2,INDL,C,D,STD,ABM,USD,2019Q1,2019Q2,1280.9000,3729.9000,1481.4000,47.1000,905.5000,27.2000,0.0000,,,851.1000,2248.5000,,29.7000,42.4000,1594.7000,12.5000,,12.8000,27.5000,56.3000,A,0.1800,31.805000000000
001410,2019-07-31,2019,3,INDL,C,D,STD,ABM,USD,2019Q2,2019Q3,1319.2000,3744.0000,1503.6000,52.2000,872.2000,27.5000,0.0000,,,877.4000,2240.4000,,36.7000,45.1000,1648.0000,8.6000,,12.9000,44.4000,114.0000,A,0.1800,35.840000000000
001410,2019-10-31,2019,4,INDL,C,D,STD,ABM,USD,2019Q3,2019Q4,1275.4000,3692.6000,1542.0000,57.2000,744.2000,26.0000,0.0000,,,902.4000,2150.6000,,48.0000,54.9000,1648.0000,6.8000,,11.9000,59.6000,262.7000,A,0.1800,33.455000000000
001410,2020-01-31,2020,1,INDL,C,D,STD,ABM,USD,2019Q4,2020Q1,1284.9000,3847.1000,1559.7000,112.8000,938.6000,24.4000,0.0000,,,871.1000,2287.4000,,28.0000,36.5000,1612.9000,8.6000,,10.2000,11.5000,-34.3000,A,0.1800,35.044000000000
001410,2020-04-30,2020,2,INDL,C,D,STD,ABM,USD,2020Q1,2020Q2,1715.0000,4079.2000,1395.2000,127.9000,1251.8000,24.7000,0.0000,,,941.2000,2684.0000,,-136.8000,-126.2000,1496.1000,10.6000,,10.5000,19.1000,128.0000,A,0.1850,19.790600000000
001410,2020-07-31,2020,3,INDL,C,D,STD,ABM,USD,2020Q2,2020Q3,1312.2000,3668.3000,1451.3000,127.9000,807.1000,24.1000,0.0000,,,877.4000,2217.0000,,56.0000,80.0000,1394.0000,24.0000,,13.8000,28.9000,258.8000,A,0.1850,28.210000000000
001410,2020-10-31,2020,4,INDL,C,D,STD,ABM,USD,2020Q3,2020Q4,1441.9000,3776.9000,1500.3000,154.0000,737.2000,23.2000,0.0000,,,986.9000,2276.6000,,53.1000,63.0000,1484.6000,9.9000,,10.1000,38.0000,457.5000,A,0.1850,33.510000000000
001410,2021-01-31,2021,1,INDL,C,D,STD,ABM,USD,2020Q4,2021Q1,1474.6000,3782.2000,1569.1000,150.8000,699.0000,22.3000,0.0000,,,1017.8000,2213.1000,,74.6000,101.9000,1492.4000,27.3000,,8.5000,6.6000,45.3000,A,0.1850,35.000000000000
001410,2021-04-30,2021,2,INDL,C,D,STD,ABM,USD,2021Q1,2021Q2,1499.0000,3792.0000,1599.8000,150.3000,645.6000,22.0000,0.0000,,,1064.4000,2192.2000,,31.1000,42.7000,1497.4000,11.6000,,7.8000,14.9000,171.2000,A,0.1900,36.310000000000
001410,2021-07-31,2021,3,INDL,C,D,STD,ABM,USD,2021Q2,2021Q3,1600.3000,3897.4000,1580.3000,63.8000,743.2000,21.9000,0.0000,,,1105.5000,2317.1000,,-13.7000,-15.2000,1543.2000,-1.5000,,6.3000,23.3000,258.8000,A,0.1900,41.960000000000
001410,2021-10-31,2021,4,INDL,C,D,STD,ABM,USD,2021Q3,2021Q4,1401.1000,4436.2000,1609.2000,63.6000,971.4000,23.7000,0.0000,,,1285.8000,2827.0000,,34.3000,50.4000,1695.6000,16.1000,,6.0000,34.3000,314.3000,A,0.1900,42.940000000000
001410,2022-01-31,2022,1,INDL,C,D,STD,ABM,USD,2021Q4,2022Q1,1477.5000,4504.9000,1655.2000,62.5000,1086.3000,27.7000,0.0000,5.0050,7.7000,1267.8000,2849.7000,,76.0000,100.3000,1936.2000,24.3000,,6.2000,9.6000,-93.6000,A,0.1900,38.440000000000
001410,2022-04-30,2022,2,INDL,C,D,STD,ABM,USD,2022Q1,2022Q2,1508.2000,4586.3000,1669.6000,211.5000,1092.6000,27.4000,0.0000,0.0000,0.0000,1280.7000,2916.7000,,48.8000,67.7000,1897.9000,18.9000,,7.9000,19.6000,-137.5000,A,0.1950,40.130000000000
001410,2022-07-31,2022,3,INDL,C,D,STD,ABM,USD,2022Q2,2022Q3,1539.7000,4607.6000,1680.3000,211.7000,1115.7000,27.3000,0.0000,-0.0650,-0.1000,1273.7000,2927.3000,,56.8000,78.3000,1961.4000,21.5000,,11.1000,37.7000,-96.7000,A,0.1950,38.080000000000
001410,2022-10-31,2022,4,INDL,C,D,STD,ABM,USD,2022Q3,2022Q4,1561.2000,4868.9000,1717.2000,214.6000,1197.3000,30.0000,0.0000,0.0000,0.0000,1353.2000,3151.7000,,48.8000,63.7000,2011.1000,14.9000,,15.9000,50.8000,20.4000,A,0.1950,37.680000000000
001410,2023-01-31,2023,1,INDL,C,D,STD,ABM,USD,2022Q4,2023Q1,1656.3000,4918.0000,1736.5000,211.8000,1305.2000,30.5000,0.0000,,,1276.3000,3181.5000,,38.5000,52.7000,1991.3000,14.2000,,19.8000,13.8000,-70.9000,A,0.1950,41.710000000000
001410,2023-04-30,2023,2,INDL,C,D,STD,ABM,USD,2023Q1,2023Q2,1693.0000,4932.9000,1782.8000,64.1000,1450.6000,30.6000,0.0000,,,1109.5000,3150.1000,,51.9000,72.3000,1984.0000,20.4000,,21.1000,23.8000,-45.0000,A,0.2200,40.770000000000
001410,2023-07-31,2023,3,INDL,C,D,STD,ABM,USD,2023Q2,2023Q3,1729.2000,4969.9000,1860.1000,63.2000,1386.5000,30.2000,0.0000,,,1176.5000,3109.8000,,98.1000,119.2000,2028.2000,21.1000,,20.9000,34.6000,104.1000,A,0.2200,40.400000000000
001410,2023-10-31,2023,4,INDL,C,D,STD,ABM,USD,2023Q3,2023Q4,1710.8000,4933.7000,1799.9000,67.1000,1389.7000,29.4000,0.0000,,,1217.9000,3133.8000,,62.8000,86.9000,2092.9000,24.1000,,20.5000,52.6000,243.3000,A,0.2200,37.610000000000
001410,2024-01-31,2024,1,INDL,C,D,STD,ABM,USD,2023Q4,2024Q1,1723.9000,4955.4000,1822.7000,62.0000,1392.8000,26.9000,0.0000,,,1165.3000,3132.7000,,44.7000,54.0000,2069.6000,9.3000,,21.3000,13.6000,-0.1000,A,0.2200,38.480000000000
001410,2024-04-30,2024,2,INDL,C,D,STD,ABM,USD,2024Q1,2024Q2,1697.9000,4929.5000,1843.6000,59.8000,1336.0000,26.0000,0.0000,,,1179.1000,3085.9000,,43.7000,62.4000,2018.2000,18.7000,,20.6000,29.2000,116.9000,A,0.2250,39.640000000000
001410,2024-07-31,2024,3,INDL,C,D,STD,ABM,USD,2024Q2,2024Q3,1723.4000,5040.3000,1835.0000,58.5000,1400.9000,26.6000,0.0000,,,1246.1000,3205.3000,,4.7000,18.0000,2094.2000,13.3000,,21.2000,44.6000,196.3000,A,0.2250,43.880000000000
001410,2024-10-31,2024,4,INDL,C,D,STD,ABM,USD,2024Q3,2024Q4,1788.7000,5097.2000,1781.9000,62.7000,1409.3000,27.1000,0.0000,,,1348.4000,3315.3000,,-11.7000,-0.8000,2177.4000,10.9000,,21.9000,59.4000,226.7000,A,0.2250,48.585000000000
001968,2015-03-31,2015,1,INDL,C,D,STD,BMI,USD,2015Q1,2015Q1,141.9460,342.4270,215.8720,75.9230,0.0000,2.2020,0.0000,,,106.7820,126.5550,,4.2270,6.7360,83.6440,2.5090,,0.3170,3.1970,6.7800,A,0.1900,54.720000000000
001968,2015-06-30,2015,2,INDL,C,D,STD,BMI,USD,2015Q2,2015Q2,156.1730,357.1490,223.6200,73.0290,0.0000,2.9860,0.0000,,,111.7240,133.5290,,7.9010,11.8630,98.8960,3.9620,,0.3190,7.6040,19.1840,A,0.1900,58.670000000000
001968,2015-09-30,2015,3,INDL,C,D,STD,BMI,USD,2015Q3,2015Q3,149.3870,352.8170,229.4260,67.3800,0.0000,2.5790,0.0000,,,100.6160,123.3910,,8.3270,13.3190,99.3880,4.9920,,0.3050,12.8720,27.6960,A,0.2000,51.630000000000
001968,2015-12-31,2015,4,INDL,C,D,STD,BMI,USD,2015Q4,2015Q4,149.3280,355.4800,232.2750,71.3600,0.0000,2.2260,0.0000,,,104.5440,123.2050,,5.4830,9.2340,95.7700,3.7510,,0.2760,19.7660,35.8310,A,0.2000,55.280000000000
001968,2016-03-31,2016,1,INDL,C,D,STD,BMI,USD,2016Q1,2016Q1,150.7580,356.4340,238.5810,61.1600,0.0000,2.7930,0.0000,,,98.8410,117.8530,,7.9900,12.5360,100.5700,4.5460,,0.2700,3.2470,18.1510,A,0.2000,52.797500000000
001968,2016-06-30,2016,2,INDL,C,D,STD,BMI,USD,2016Q2,2016Q2,154.9020,357.7930,245.9130,53.5900,0.0000,2.8100,0.0000,,,93.8790,111.8800,,9.4000,14.6940,103.8200,5.2940,,0.2280,5.5130,27.6960,A,0.2000,63.435000000000
001968,2016-09-30,2016,3,INDL,C,D,STD,BMI,USD,2016Q3,2016Q3,156.7470,357.1270,252.5090,49.7300,0.0000,2.8740,0.0000,,,87.6550,104.6180,,8.7920,13.7290,96.2730,4.9370,,0.2130,7.8490,40.1830,A,0.2300,31.895000000000
001968,2016-12-31,2016,4,INDL,C,D,STD,BMI,USD,2016Q4,2016Q4,151.0120,349.6990,256.2090,37.9500,0.0000,2.2380,0.0000,,,75.8380,93.4900,,6.1130,8.8850,93.0980,2.7720,,0.2100,10.5960,56.1850,A,0.1150,29.300500000000
001968,2017-03-31,2017,1,INDL,C,D,STD,BMI,USD,2017Q1,2017Q1,152.2020,353.5700,260.8600,38.1560,0.0000,2.9180,0.0000,,,75.5040,92.7100,,8.7490,13.2910,101.6060,4.5420,,0.1780,3.8060,12.4080,A,0.1150,34.400000000000
001968,2017-06-30,2017,2,INDL,C,D,STD,BMI,USD,2017Q2,2017Q2,156.4990,378.7460,269.4060,45.5600,0.0000,3.0790,0.0000,,,90.2720,109.3400,,10.6140,16.4440,104.1760,5.8300,,0.1470,6.7620,37.3450,A,0.1150,35.250000000000
001968,2017-09-30,2017,3,INDL,C,D,STD,BMI,USD,2017Q3,2017Q3,163.2560,386.0930,274.1300,44.9700,0.0000,3.0820,0.0000,,,92.4940,111.9630,,7.9750,12.1690,100.0080,4.1940,,0.2420,11.5540,45.9290,A,0.1300,39.100000000000
001968,2017-12-31,2017,4,INDL,C,D,STD,BMI,USD,2017Q4,2017Q4,158.6230,391.7270,277.4520,44.5500,0.0000,2.9770,0.0000,,,93.1090,114.2750,,7.2330,12.9290,96.6500,5.6960,,0.2220,15.0690,49.7510,A,0.1300,42.000000000000
001968,2018-03-31,2018,1,INDL,C,D,STD,BMI,USD,2018Q1,2018Q1,166.7600,395.2660,280.7220,48.1700,0.0000,6.7120,0.0000,,,88.5500,114.5440,,7.5460,9.7030,105.0410,2.1570,,0.2900,3.0430,6.7750,A,0.1300,45.450000000000
001968,2018-06-30,2018,2,INDL,C,D,STD,BMI,USD,2018Q2,2018Q2,168.1540,401.1070,288.4700,42.4300,0.0000,5.7250,0.0000,,,85.6270,112.6370,,6.1540,7.9110,113.6480,1.7570,,0.4090,5.2420,25.1990,A,0.1300,41.000000000000
