gvkey,datadate,fyearq,fqtr,indfmt,consol,popsrc,datafmt,tic,curcdq,datacqtr,datafqtr,actq,atq,ceqq,dlcq,dlttq,dpq,dvpq,glaq,glpq,lctq,ltq,niitq,niq,piq,revtq,txtq,uceqq,xintq,capxy,oancfy,costat,dvpspq,prclq
001414,2020-12-31,2020,4,INDL,C,D,STD,PRI,USD,2020Q4,2020Q4,,14905.2850,1835.8850,,1773.8950,5.2110,0.0000,,,,13069.4000,,100.0840,131.6400,598.3280,31.5560,,7.2250,27.6220,643.4170,A,0.4000,107.630000000000
001414,2021-03-31,2021,1,INDL,C,D,STD,PRI,USD,2021Q1,2021Q1,,15113.8600,1877.1930,,1787.6800,5.4080,0.0000,,,,13236.6670,,97.8710,128.3070,637.7130,30.4360,,7.1440,10.1820,119.4580,A,0.4700,128.840000000000
001414,2021-06-30,2021,2,INDL,C,D,STD,PRI,USD,2021Q2,2021Q2,,15519.8710,2018.7630,,1917.9940,5.3580,0.0000,,,,13501.1080,,128.1620,169.4660,654.6860,41.3040,,7.1410,12.1020,274.7930,A,0.4700,143.970000000000
001414,2021-09-30,2021,3,INDL,C,D,STD,PRI,USD,2021Q3,2021Q3,,15816.1350,2098.9420,389.7020,1555.5610,8.9250,0.0000,,,,13709.5620,,112.4560,147.1020,693.2390,35.6630,,7.5290,21.4320,435.1210,A,0.4700,140.050000000000
001414,2021-12-31,2021,4,INDL,C,D,STD,PRI,USD,2021Q4,2021Q4,,16123.2230,2082.5120,15.0000,2025.6530,10.1450,0.0000,,,,14033.4400,,34.8680,66.2960,724.0940,31.7880,,8.8040,24.6880,656.9560,A,0.4700,141.910000000000
001414,2022-03-31,2022,1,INDL,C,D,STD,PRI,USD,2022Q1,2022Q1,,15934.8130,1926.1850,6.0000,2034.1920,8.6880,0.0000,,,,14004.0120,,117.8290,149.4430,691.2270,34.2680,,6.8530,7.6760,214.2990,A,0.5500,121.220000000000
001414,2022-06-30,2022,2,INDL,C,D,STD,PRI,USD,2022Q2,2022Q2,,15329.0050,1775.5240,,2058.2100,8.6650,0.0000,,,,13551.2480,,127.9570,162.8380,668.6790,37.2650,,6.8140,14.3600,384.4820,A,0.5500,110.220000000000
001414,2022-09-30,2022,3,INDL,C,D,STD,PRI,USD,2022Q3,2022Q3,,15042.1430,1619.9720,,2073.9330,8.2780,0.0000,,,,13422.1710,,79.5610,121.1300,673.2880,41.5690,,6.8020,23.9500,551.2780,A,0.5500,115.030100000000
001414,2022-12-31,2022,4,INDL,C,D,STD,PRI,USD,2022Q4,2022Q4,,15348.8770,1721.4990,,2084.1440,8.5430,0.0000,,,,13627.3780,,146.7210,186.5720,686.9390,39.8510,,6.7680,25.8050,757.6650,A,0.5500,123.550000000000
001414,2023-03-31,2023,1,INDL,C,D,STD,PRI,USD,2023Q1,2023Q1,,14795.6920,1921.1010,,2096.6260,8.5470,0.0000,,,,12874.5910,,128.0980,170.7040,671.3270,39.8840,,6.6900,7.8610,175.9460,A,0.6500,141.110000000000
001414,2023-06-30,2023,2,INDL,C,D,STD,PRI,USD,2023Q2,2023Q2,,14751.7360,2015.4640,,2088.7170,8.8940,0.0000,,,,12736.2720,,144.5060,194.9290,673.4950,45.7880,,6.6860,10.2340,311.6920,A,0.6500,166.410000000000
001414,2023-09-30,2023,3,INDL,C,D,STD,PRI,USD,2023Q3,2023Q3,,14433.0590,2312.4950,,2072.3470,7.3570,0.0000,,,,12120.5640,,152.0820,206.3830,697.4950,48.9310,,6.6320,13.6310,451.4590,A,0.6500,193.470000000000
001414,2023-12-31,2023,4,INDL,C,D,STD,PRI,USD,2023Q4,2023Q4,,15027.7320,2065.9670,,2042.1710,7.1660,0.0000,,0.0120,,12961.7650,,151.9410,199.7220,706.1780,45.9530,,6.5860,33.8970,692.5170,A,0.6500,186.510000000000
001414,2024-03-31,2024,1,INDL,C,D,STD,PRI,USD,2024Q1,2024Q1,,14909.3540,2185.9080,,2030.4310,7.1650,0.0000,,,,12723.4460,,137.9040,193.3890,735.9500,44.9750,,6.7710,8.3860,210.8980,A,0.7500,203.210000000000
001414,2024-06-30,2024,2,INDL,C,D,STD,PRI,USD,2024Q2,2024Q2,,14565.7040,2121.7600,,2005.8800,7.3180,0.0000,,,,12443.9440,,1.6700,272.7690,740.9550,63.4680,,6.0980,12.6040,384.1820,A,0.7500,184.760000000000
001414,2024-09-30,2024,3,INDL,C,D,STD,PRI,USD,2024Q3,2024Q3,,14815.1680,1946.8280,,1981.3310,4.5950,0.0000,,0.0150,,12868.3400,,164.4650,254.5770,774.1140,59.8400,,6.0950,26.6480,591.4480,A,0.9000,231.790000000000
001414,2024-12-31,2024,4,INDL,C,D,STD,PRI,USD,2024Q4,2024Q4,,14582.0220,2259.0410,,1954.5620,4.3230,0.0000,,0.0040,,12322.9810,,167.0380,218.5120,788.1050,50.8350,,6.0700,29.2280,862.0880,A,0.9000,260.158700000000
002101,2015-03-31,2015,3,INDL,C,D,STD,AIT,USD,2015Q1,2015Q3,886.0170,1466.1530,736.3110,2.7200,386.9560,10.8140,0.0000,,,269.0670,729.8420,,28.6100,42.5380,679.9940,13.9280,,2.1210,11.0090,39.3120,A,0.2700,39.760000000000
002101,2015-06-30,2015,4,INDL,C,D,STD,AIT,USD,2015Q2,2015Q4,859.3050,1434.9680,741.3280,3.3490,317.6460,10.1710,0.0000,0.9750,1.5000,310.0720,693.6400,,28.0450,44.6020,677.5400,16.5570,,2.1310,14.9330,154.5380,A,0.2700,39.540000000000
002101,2015-09-30,2016,1,INDL,C,D,STD,AIT,USD,2015Q3,2016Q1,813.9060,1376.2600,710.1230,3.9750,351.3400,10.0130,0.0000,,,258.2970,666.1370,,24.2910,37.8350,641.9040,13.5440,,2.1870,3.1120,14.5880,A,0.2700,37.150000000000
002101,2015-12-31,2016,2,INDL,C,D,STD,AIT,USD,2015Q4,2016Q2,780.8240,1350.3950,707.5670,3.3500,363.6400,10.3220,0.0000,,,221.3740,642.8280,,23.9470,36.1490,610.3460,12.2020,,2.1580,5.7370,32.9430,A,0.2700,37.000000000000
002101,2016-03-31,2016,3,INDL,C,D,STD,AIT,USD,2016Q1,2016Q3,803.8410,1334.3390,656.8420,3.3510,367.8200,10.7710,0.0000,,,252.4750,677.4970,,-44.7280,-35.4560,633.1720,9.2720,,2.3590,9.4410,90.3590,A,0.2800,35.550000000000
002101,2016-06-30,2016,4,INDL,C,D,STD,AIT,USD,2016Q2,2016Q4,781.6260,1312.5290,657.9160,3.3520,324.9820,10.4400,0.0000,,,274.3880,654.6130,,26.0670,40.4500,634.0060,14.3830,,2.0590,13.1300,160.9920,A,0.2800,42.520000000000
002101,2016-09-30,2017,1,INDL,C,D,STD,AIT,USD,2016Q3,2017Q1,777.3610,1299.4390,680.4480,3.2480,301.7710,9.8870,0.0000,0.6500,1.0000,264.3010,618.9910,,27.3710,41.4700,624.8480,14.0990,,2.1460,2.9990,41.8640,A,0.2800,44.031000000000
002101,2016-12-31,2017,2,INDL,C,D,STD,AIT,USD,2016Q4,2017Q2,782.4320,1294.5160,681.4090,3.2480,323.9400,9.9310,0.0000,0.3900,0.6000,237.2220,613.1070,,24.0850,35.7670,608.1230,11.6820,,2.1000,6.7100,45.6580,A,0.2800,43.500000000000
002101,2017-03-31,2017,3,INDL,C,D,STD,AIT,USD,2017Q1,2017Q3,836.1110,1346.6910,705.8700,4.0120,317.3820,9.9330,0.0000,0.0000,0.0000,270.5650,640.8210,,29.4940,43.3490,679.3040,13.8550,,2.1650,11.7870,78.5060,A,0.2900,58.800000000000
002101,2017-06-30,2017,4,INDL,C,D,STD,AIT,USD,2017Q2,2017Q4,882.5420,1387.5950,745.2560,4.8140,286.7690,9.9260,0.0000,0.0000,0.0000,309.7530,642.3390,,52.9600,46.3800,681.4710,-6.5800,,2.1300,17.0450,164.6190,A,0.2900,57.100000000000
002101,2017-09-30,2018,1,INDL,C,D,STD,AIT,USD,2017Q3,2018Q1,876.8790,1384.9070,773.6680,5.5950,285.1750,9.7580,0.0000,,,280.2600,611.2390,,33.7210,50.3820,680.7010,16.6610,,2.1660,6.3360,9.4400,A,0.2900,54.000000000000
002101,2017-12-31,2018,2,INDL,C,D,STD,AIT,USD,2017Q4,2018Q2,903.5110,1405.8820,779.2620,6.3780,306.5790,9.7760,0.0000,,,271.6270,626.6200,,30.9500,44.5960,667.1870,13.6460,,2.1390,11.4600,21.1840,A,0.2900,59.650000000000
002101,2018-03-31,2018,3,INDL,C,D,STD,AIT,USD,2018Q1,2018Q3,1051.2400,2272.3230,806.0280,19.1820,1017.3270,14.5130,0.0000,,,369.9640,1466.2950,,36.5920,49.5190,827.6650,12.9270,,8.2160,17.8980,47.8780,A,0.3000,67.400000000000
002101,2018-06-30,2018,4,INDL,C,D,STD,AIT,USD,2018Q2,2018Q4,1058.0200,2285.7410,814.9630,19.1830,944.5220,15.8160,0.0000,,,432.5510,1470.7780,,40.3620,60.2210,897.7210,19.8590,,10.9640,23.2300,147.3040,A,0.3000,62.450000000000
002101,2018-09-30,2019,1,INDL,C,D,STD,AIT,USD,2018Q3,2019Q1,1089.0830,2305.6880,870.8060,19.1840,953.2160,15.9020,0.0000,,,394.1730,1434.8820,,48.9380,56.1020,864.5150,7.1640,,10.4760,3.1730,11.7970,A,0.3000,69.100000000000
002101,2018-12-31,2019,2,INDL,C,D,STD,AIT,USD,2018Q4,2019Q2,1081.7830,2289.9880,889.9150,44.1840,923.4100,16.0290,0.0000,,,393.7880,1400.0730,,38.7170,50.4410,840.0380,11.7240,,9.5780,7.0960,65.5800,A,0.3000,50.560000000000
002101,2019-03-31,2019,3,INDL,C,D,STD,AIT,USD,2019Q1,2019Q3,1125.7700,2322.8100,882.8480,44.1630,937.5360,14.9370,0.0000,,,416.5570,1439.9620,,16.5350,25.8180,885.4430,9.2830,,9.9470,11.7110,77.1660,A,0.3100,51.600000000000
002101,2019-06-30,2019,4,INDL,C,D,STD,AIT,USD,2019Q2,2019Q4,1148.1380,2331.6970,897.0340,49.0360,908.8500,15.2510,0.0000,,,423.7940,1434.6630,,39.8030,62.1200,882.7430,22.3170,,10.1870,18.9700,180.6010,A,0.3100,53.790000000000
002101,2019-09-30,2020,1,INDL,C,D,STD,AIT,USD,2019Q3,2020Q1,1144.9230,2429.7320,927.2250,123.1650,922.5040,15.5970,0.0000,,,478.7220,1502.5070,,38.7990,51.1070,856.4040,12.3080,,10.0590,4.9460,50.0180,A,0.3100,49.450000000000
002101,2019-12-31,2020,2,INDL,C,D,STD,AIT,USD,2019Q4,2020Q2,1142.5550,2418.9970,962.2410,101.9800,937.2070,15.5890,0.0000,,,420.7010,1456.7560,,38.0310,49.3770,833.3750,11.3460,,9.5830,11.9650,104.8990,A,0.3100,52.460000000000
002101,2020-03-31,2020,3,INDL,C,D,STD,AIT,USD,2020Q1,2020Q3,1162.5190,2289.5290,830.5600,107.3520,927.6080,16.4820,0.0000,,,447.8610,1458.9690,,-82.7770,-85.3270,830.7970,-2.5500,,8.8050,16.2230,169.6240,A,0.3200,30.660000000000
002101,2020-06-30,2020,4,INDL,C,D,STD,AIT,USD,2020Q2,2020Q4,1159.7690,2283.5510,843.5420,105.8770,923.0690,15.0810,0.0000,,,426.0830,1440.0090,,29.9890,40.0790,725.0760,10.0900,,8.0880,20.1150,296.7140,A,0.3200,41.390000000000
002101,2020-09-30,2021,1,INDL,C,D,STD,AIT,USD,2020Q3,2021Q1,1136.3340,2249.2530,885.4060,78.6510,792.8270,15.0780,0.0000,,,414.0510,1363.8470,,34.7840,44.8320,747.8070,10.0480,,7.6530,3.5970,81.8420,A,0.3200,52.250000000000
002101,2020-12-31,2021,2,INDL,C,D,STD,AIT,USD,2020Q4,2021Q2,1151.5960,2241.0170,880.7070,78.6380,783.0760,13.4850,0.0000,,,425.8670,1360.3100,,-5.3340,-10.1680,751.2870,-4.8340,,7.6580,8.4490,159.3560,A,0.3200,54.450000000000
002101,2021-03-31,2021,3,INDL,C,D,STD,AIT,USD,2021Q1,2021Q3,1226.3560,2305.3880,934.9070,78.6440,773.4040,13.3160,0.0000,,,465.7460,1370.4810,,56.0630,68.5160,840.9370,12.4530,,7.6080,12.1770,203.4090,A,0.3300,70.080000000000
002101,2021-06-30,2021,4,INDL,C,D,STD,AIT,USD,2021Q2,2021Q4,1196.5750,2271.8070,932.5460,70.8840,849.1030,13.2660,0.0000,,,427.7000,1339.2610,,59.2440,73.8820,895.8880,14.6380,,7.6730,15.8520,241.6970,A,0.3300,84.800000000000
002101,2021-09-30,2022,1,INDL,C,D,STD,AIT,USD,2021Q3,2022Q1,1210.5670,2303.1800,976.5700,88.4010,730.3070,13.5480,0.0000,,,466.8270,1326.6100,,52.9690,67.5360,891.6810,14.5670,,7.3900,3.6210,48.6420,A,0.3300,80.925000000000
002101,2021-12-31,2022,2,INDL,C,D,STD,AIT,USD,2021Q4,2022Q2,1143.6180,2225.7090,1021.6890,40.1820,681.2660,13.5200,0.0000,,,399.8550,1204.0200,,57.0260,72.0390,876.8740,15.0130,,7.0070,7.5100,81.2640,A,0.3300,89.510000000000
002101,2022-03-31,2022,3,INDL,C,D,STD,AIT,USD,2022Q1,2022Q3,1295.0400,2383.5710,1098.3940,40.1660,681.1970,13.2430,0.0000,,,464.3560,1285.1770,,68.3060,89.5220,980.6620,21.2160,,5.8520,11.6740,133.8230,A,0.3400,93.980000000000
002101,2022-06-30,2022,4,INDL,C,D,STD,AIT,USD,2022Q2,2022Q4,1359.5290,2452.5880,1149.3550,70.2880,729.9570,13.2440,0.0000,,,499.6270,1303.2330,,79.1130,100.6930,1061.4590,21.5800,,6.0140,18.1240,187.5700,A,0.3400,89.520000000000
002101,2022-09-30,2023,1,INDL,C,D,STD,AIT,USD,2022Q3,2023Q1,1390.4960,2474.1740,1221.4400,0.1810,649.1030,13.1860,0.0000,,,451.2630,1252.7340,,76.8800,99.0440,1062.4050,22.1640,,6.4800,5.5540,25.9430,A,0.3400,88.090000000000
002101,2022-12-31,2023,2,INDL,C,D,STD,AIT,USD,2022Q4,2023Q2,1422.2520,2522.9040,1295.8760,25.1890,624.0520,13.3660,0.0000,,,447.2050,1227.0280,,80.4570,105.9500,1060.2800,25.4930,,6.1850,12.8170,88.8230,A,0.3400,103.290000000000
002101,2023-03-31,2023,3,INDL,C,D,STD,AIT,USD,2023Q1,2023Q3,1506.7450,2608.6380,1380.6600,25.1960,597.0060,13.2350,0.0000,,,480.5920,1227.9780,,97.1870,122.2800,1132.0350,25.0930,,4.7730,20.8090,164.0270,A,0.3500,116.940000000000
002101,2023-06-30,2023,4,INDL,C,D,STD,AIT,USD,2023Q2,2023Q4,1646.8070,2743.3320,1458.4370,56.3430,669.6300,13.2840,0.0000,,,540.3440,1284.8950,,92.2150,122.5370,1158.0740,30.3220,,4.2010,26.4760,343.9660,A,0.3500,122.235000000000
002101,2023-09-30,2024,1,INDL,C,D,STD,AIT,USD,2023Q3,2024Q1,1644.2650,2750.5110,1536.1160,25.1710,596.8830,13.1100,0.0000,,,466.5580,1214.3950,,93.8260,118.9290,1095.1880,25.1030,,,4.3400,66.2090,A,0.3500,138.380000000000
002101,2023-12-31,2024,2,INDL,C,D,STD,AIT,USD,2023Q4,2024Q2,1681.9920,2782.7650,1608.0280,25.1590,571.8540,13.3050,0.0000,,,449.1260,1174.7370,,91.2280,115.6010,1077.1530,24.3730,,,9.8630,167.9670,A,0.3500,149.590000000000
002101,2024-03-31,2024,3,INDL,C,D,STD,AIT,USD,2024Q1,2024Q3,1767.6820,2854.9430,1669.0240,25.1070,571.8620,12.7530,0.0000,,,468.4060,1185.9190,,97.2170,122.6650,1146.3900,25.4480,,,17.3540,252.1590,A,0.3700,163.500000000000
002101,2024-06-30,2024,4,INDL,C,D,STD,AIT,USD,2024Q2,2024Q4,1769.9010,2951.9100,1688.7810,58.5210,676.4220,13.1860,0.0000,,,501.1000,1263.1290,,103.4910,140.9350,1160.6750,37.4440,,,24.8640,371.3930,A,0.3700,177.680000000000
002101,2024-09-30,2025,1,INDL,C,D,STD,AIT,USD,2024Q3,2025Q1,1809.5500,3003.2110,1752.0770,25.0030,572.2880,13.5240,0.0000,,,478.3000,1251.1340,,92.0630,116.0800,1098.9440,24.0170,,,5.5490,127.7470,A,0.3700,182.210000000000
002101,2024-12-31,2025,2,INDL,C,D,STD,AIT,USD,2024Q4,2025Q2,1614.6960,3044.6410,1793.5120,,572.3000,13.4930,0.0000,,,429.4400,1251.1290,,93.2900,122.5610,1073.0010,29.2710,,,10.7460,222.8840,A,0.3700,218.120000000000
002269,2015-01-31,2014,3,INDL,C,D,STD,HRB,USD,2014Q4,2014Q3,2778.3190,4378.9410,1146.3850,592.2670,505.4600,43.2910,0.0000,,,2471.1040,3232.5560,,-36.9480,-90.8650,509.0740,-55.5540,,9.0480,98.8760,-1247.2000,A,0.2000,31.414400000000
002269,2015-04-30,2014,4,INDL,C,D,STD,HRB,USD,2015Q1,2014Q4,2951.3010,4515.4200,1832.9490,0.7900,505.2980,43.8980,0.0000,,,1878.2890,2682.4710,,738.8410,1210.0590,2301.3700,465.9260,,8.5600,123.1580,626.6080,A,0.2000,30.100000000000
002269,2015-07-31,2015,1,INDL,C,D,STD,HRB,USD,2015Q2,2015Q1,2111.3590,3632.6910,1669.4270,0.7990,505.1970,40.0940,0.0000,,,1190.2540,1963.2640,,-99.6590,-187.1090,137.7180,-90.6040,,8.5750,8.6890,-378.2460,A,0.2000,29.150000000000
002269,2015-10-31,2015,2,INDL,C,D,STD,HRB,USD,2015Q3,2015Q2,726.7080,2289.8970,-27.2430,0.8080,1501.9380,42.3490,0.0000,,,566.5480,2317.1400,,-145.0070,-237.7190,128.4150,-95.2010,,14.1810,38.7790,-602.7130,A,0.2000,31.030000000000
002269,2016-01-31,2015,3,INDL,C,D,STD,HRB,USD,2015Q4,2015Q3,1220.6590,2874.0460,-536.7340,0.8170,2626.9330,45.3030,0.0000,,,589.0320,3410.7800,,-81.7290,-146.5000,474.5430,-67.8510,,23.5730,66.4180,-1426.9490,A,0.2000,31.000000000000
002269,2016-04-30,2015,4,INDL,C,D,STD,HRB,USD,2016Q1,2015Q4,1222.2980,2857.7750,23.1030,0.8260,1501.9250,45.8520,0.0000,,,1039.6050,2834.6720,,700.6620,1140.8070,2297.4770,439.5820,,22.6330,99.9230,532.3940,A,0.2000,19.750000000000
002269,2016-07-31,2016,1,INDL,C,D,STD,HRB,USD,2016Q2,2016Q1,608.3730,2163.5420,-199.8070,0.8640,1491.7900,41.2820,0.0000,,,609.1590,2363.3490,,-123.6730,-203.5490,125.1850,-82.5230,,21.4660,6.2460,-475.6750,A,0.2200,19.180000000000
002269,2016-10-31,2016,2,INDL,C,D,STD,HRB,USD,2016Q3,2016Q2,703.4740,2082.1780,-557.4710,0.9030,1967.2060,45.7500,0.0000,,,434.8570,2639.6490,,-146.2200,-228.4690,131.3320,-85.0540,,22.6200,44.9180,-725.7970,A,0.2200,20.580000000000
002269,2017-01-31,2016,3,INDL,C,D,STD,HRB,USD,2016Q4,2016Q3,1202.8340,2577.6310,-800.8160,0.9420,2592.6220,45.1600,0.0000,,,554.6370,3378.4470,,-104.5140,-150.5980,451.8820,-49.3860,,25.9400,73.9240,-1375.9170,A,0.2200,20.905000000000
002269,2017-04-30,2016,4,INDL,C,D,STD,HRB,USD,2017Q1,2016Q4,1346.0390,2694.1080,-60.8830,0.9810,1493.0170,49.9760,0.0000,,,939.2800,2754.9910,,783.3520,1211.9030,2327.9150,425.3330,,22.9250,89.2550,550.0930,A,0.2200,19.850000000000
002269,2017-07-31,2017,1,INDL,C,D,STD,HRB,USD,2017Q2,2017Q1,833.9400,2132.2480,-214.3280,0.9920,1493.4220,43.5980,0.0000,,,562.5060,2346.5760,,-130.5670,-205.2190,137.8020,-77.4010,,21.2770,13.0940,-409.1150,A,0.2400,24.550000000000
002269,2017-10-31,2017,2,INDL,C,D,STD,HRB,USD,2017Q3,2017Q2,444.6160,1716.5610,-412.7730,1.0040,1493.8280,44.7920,0.0000,,,393.1770,2129.3340,,-153.5660,-236.2650,140.8540,-87.9530,,21.2650,56.7500,-648.4570,A,0.2400,24.585000000000
002269,2018-01-31,2017,3,INDL,C,D,STD,HRB,USD,2017Q4,2017Q3,1284.1410,2561.3000,-698.0690,1.0150,2284.2310,48.4880,0.0000,,,666.5280,3259.3690,,-245.6450,-120.8050,488.4260,122.1200,,24.5600,77.8650,-1357.7010,A,0.2400,23.594600000000
002269,2018-04-30,2017,4,INDL,C,D,STD,HRB,USD,2018Q1,2017Q4,1891.7130,3140.9490,393.7110,1.0260,1494.6090,46.4170,0.0000,,,843.6510,2747.2380,,1142.9270,1231.0210,2392.8490,85.0570,,22.2700,98.5830,850.0030,A,0.2400,23.800000000000
002269,2018-07-31,2018,1,INDL,C,D,STD,HRB,USD,2018Q2,2018Q1,1282.1230,2605.0380,192.0090,1.0380,1495.0060,40.4320,0.0000,,,563.9960,2413.0290,,-152.6700,-198.7650,145.1830,-49.9680,,21.1900,12.0570,-375.5630,A,0.2500,22.450000000000
